g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
356,1387,178,178,188,180,222
356,315,204,204,204,378,378
356,639,142,186,196,142,142
356,1426,182,186,196,182,202
356,1283,125,125,125,233,233
356,226,213,213,213,421,421
356,368,200,220,200,250,248
356,460,127,153,159,127,225
356,633,187,187,189,305,305
356,728,143,205,197,143,143
356,455,165,195,197,165,165
356,332,91,169,165,99,91
356,900,349,349,355,633,633
356,1048,321,323,321,399,399
356,1074,197,197,199,199,197
356,436,160,196,192,162,160
356,994,398,398,398,696,696
356,716,406,406,408,502,618
356,806,349,349,355,633,633
356,1499,204,204,204,378,378
356,317,172,180,172,282,266
356,1346,386,388,386,492,390
356,397,555,555,555,909,909
356,192,107,171,191,107,107
356,887,877,877,885,909,909
356,336,216,216,218,336,222
356,971,398,398,398,696,696
356,158,150,184,190,150,150
356,264,555,555,555,909,909
356,27,555,555,555,909,909
356,76,125,125,125,233,165
356,1225,163,195,199,163,171
356,681,300,300,318,316,316
356,576,349,349,355,633,633
356,635,398,398,398,696,696
356,1183,248,248,262,254,254
356,91,131,131,147,141,137
356,1497,184,200,192,184,184
356,916,124,192,186,134,124
356,278,101,189,183,101,117
356,117,129,177,191,133,129
356,793,148,194,192,148,148
356,709,398,398,398,696,696
356,1290,155,163,193,155,155
356,432,138,176,188,146,138
356,111,177,185,191,177,177
356,55,150,194,200,154,150
356,685,500,500,532,594,592
356,21,125,125,139,211,221
356,53,128,140,146,128,128
356,60,119,121,119,231,205
356,340,555,555,555,909,909
356,1258,386,388,386,492,390
356,257,204,204,204,378,378
356,119,195,195,199,355,355
356,693,179,179,179,323,323
356,1281,177,177,185,303,303
356,723,175,193,201,175,175
356,946,793,793,799,867,867
356,469,213,229,233,213,213
356,367,159,193,183,159,159
356,292,213,213,213,421,421
356,753,137,187,199,137,137
356,1061,193,251,251,193,193
356,924,398,398,398,696,696
356,173,212,212,214,338,338
356,613,154,182,200,154,154
356,1427,148,200,202,160,148
356,1464,125,125,125,165,165
356,1340,202,202,210,210,210
356,661,167,205,195,169,167
356,748,131,147,157,131,247
356,198,178,200,202,188,178
356,537,300,300,318,316,316
356,290,161,191,197,161,161
356,69,130,196,188,130,130
356,654,960,960,966,1000,1000
356,951,157,195,193,159,157
356,1375,184,196,184,202,202
356,453,131,133,131,193,193
356,610,156,196,200,156,162
356,1080,184,184,186,202,208
356,13,151,193,195,155,151
356,775,349,349,355,633,633
356,26,555,555,555,909,909
356,356,0,0,122,0,0
356,414,177,191,197,177,179
356,330,163,163,177,199,199
356,65,111,193,195,115,111
356,905,488,488,490,540,540
356,241,220,334,332,230,220
356,958,151,193,197,151,151
356,470,612,614,612,870,870
356,1209,318,320,318,318,326
356,592,109,187,191,109,109
356,68,192,222,228,192,192
356,1472,171,177,185,171,171
356,886,161,201,193,161,161
356,239,148,164,148,174,172
356,1358,204,204,204,378,378
356,1096,159,193,189,159,183
356,1383,204,204,204,378,378
356,527,398,398,398,696,696
356,94,555,555,555,909,909
356,271,119,183,165,199,119
356,493,148,192,190,148,148
356,268,240,240,250,250,250
356,186,177,191,197,177,235
356,735,783,783,795,867,867
356,341,204,204,204,378,378
356,442,566,566,566,874,874
356,36,185,193,203,187,185
356,1037,334,352,344,334,344
356,743,349,349,355,633,633
356,1022,235,235,239,383,383
356,232,162,162,172,270,270
356,664,148,178,170,148,148
356,342,204,204,204,378,378
356,1372,374,374,382,492,386
356,509,398,398,398,696,696
356,274,148,198,194,148,148
356,468,144,152,144,214,214
356,671,155,195,195,155,157
356,1224,645,833,813,645,667
356,1038,445,593,577,501,445
356,577,398,398,398,696,696
356,599,352,354,352,600,600
356,84,153,153,177,195,195
356,9,165,189,193,165,165
356,269,145,197,189,145,145
356,328,142,194,196,142,142
356,1001,264,310,316,264,264
356,990,122,188,184,122,122
356,679,372,372,374,664,664
356,1456,133,133,163,135,135
356,38,149,165,149,149,149
356,193,129,129,131,129,233
356,199,104,188,178,104,106
356,1246,204,204,204,378,378
358,956,103,103,103,125,125
358,1013,83,83,83,129,129
358,1109,128,128,128,186,186
358,272,88,116,126,88,88
358,1420,157,185,179,157,157
358,1249,283,325,313,283,283
358,899,72,72,72,96,96
358,1361,31,61,63,31,31
358,162,72,92,112,72,72
358,643,35,65,57,37,35
358,920,827,863,879,827,827
358,991,635,691,685,641,635
358,942,41,49,51,81,41
358,78,23,37,55,25,23
358,327,30,60,56,30,34
358,1492,58,80,92,58,70
358,1313,593,669,673,593,593
358,54,54,64,54,58,58
358,1413,41,55,61,41,41
358,717,74,88,90,74,74
358,1066,40,64,72,54,40
358,563,89,89,89,147,147
358,169,140,172,172,140,140
358,1202,83,83,83,129,129
358,62,29,61,57,29,29
358,1178,202,202,202,230,230
358,666,1474,1548,1566,1474,1478
358,686,26,54,48,26,26
358,904,30,64,56,30,30
358,1042,57,63,57,63,63
358,1345,108,108,108,166,166
358,1131,128,128,128,186,186
358,855,72,72,72,96,96
358,243,45,75,67,45,45
358,1227,139,183,181,139,139
358,630,31,63,57,31,31
358,1180,32,44,54,32,40
358,742,98,134,136,98,98
358,1321,63,97,97,63,65
358,1207,37,55,49,37,43
358,378,208,262,250,212,208
358,298,196,256,250,196,208
358,1148,67,117,119,67,67
358,170,168,200,192,168,168
358,137,54,94,94,62,54
358,827,827,863,879,827,827
358,1439,176,236,212,180,176
358,1270,160,210,210,160,160
358,535,24,54,58,34,24
358,943,89,89,89,147,147
358,286,17,51,51,17,17
358,1149,76,124,118,76,84
358,1002,49,57,71,59,49
358,149,26,38,36,26,26
358,941,392,452,440,392,392
358,1039,52,54,56,52,52
358,939,43,47,55,43,43
358,1108,43,57,65,43,43
358,710,83,83,83,129,129
358,415,107,121,117,107,107
358,673,30,52,56,30,30
358,258,33,65,67,33,33
358,1269,397,443,469,403,397
358,497,73,73,81,93,93
358,1017,128,128,128,186,186
358,189,171,171,171,229,229
358,860,89,89,89,147,147
358,609,45,83,79,45,45
358,159,119,179,179,119,119
358,603,414,414,414,472,472
358,281,128,128,128,186,186
358,862,68,74,84,68,68
358,893,25,51,59,25,33
358,109,47,57,55,47,47
358,1161,128,128,128,186,186
358,112,89,115,119,89,89
358,358,0,0,40,0,0
358,874,591,655,659,613,591
358,256,77,105,103,77,77
358,339,38,54,56,38,38
358,45,28,54,58,28,28
358,721,30,50,58,30,30
358,1056,61,61,65,61,61
358,1388,59,59,67,59,59
358,72,73,91,83,73,73
358,683,24,62,60,24,24
358,1145,57,63,59,57,57
358,1400,86,118,122,90,86
358,408,119,179,179,119,119
358,1344,58,60,64,58,58
358,333,61,85,83,61,65
358,196,29,77,77,29,29
358,982,145,177,181,145,145
358,433,51,81,99,51,51
358,1181,108,108,108,166,166
358,25,36,66,68,36,36
358,391,37,45,49,37,37
358,1166,128,128,128,186,186
358,1083,30,48,54,30,30
358,953,18,40,56,18,18
358,1068,83,83,83,129,129
358,882,89,89,89,147,147
358,15,25,59,53,27,25
358,1015,58,60,58,60,60
358,138,50,66,68,50,50
358,508,446,446,446,504,504
358,322,34,54,50,34,34
358,441,37,63,63,37,37
358,1230,93,119,127,93,93
358,48,79,109,103,79,81
358,128,39,55,39,45,45
358,43,171,171,171,229,229
358,75,182,222,226,182,182
358,858,66,88,90,70,66
358,1319,135,181,181,135,135
358,680,72,72,72,96,96
358,240,96,104,96,124,124
358,364,83,83,83,129,129
358,375,38,56,60,38,38
358,282,128,128,128,186,186
358,1043,108,108,108,166,166
358,626,49,77,89,49,61
358,1387,76,124,118,76,84
358,1190,89,89,89,147,147
358,588,29,57,49,29,29
358,894,43,47,45,43,43
358,164,31,71,67,31,31
358,315,128,128,128,186,186
358,639,52,68,78,52,52
358,1059,47,65,55,47,47
358,1426,96,120,102,96,96
358,1283,77,103,113,77,77
358,226,171,171,171,229,229
358,368,110,136,146,110,110
358,554,49,63,63,49,49
358,730,24,62,64,24,24
358,344,83,83,83,129,129
358,460,119,155,149,119,149
358,568,21,47,47,25,21
358,633,103,103,103,125,125
358,1144,55,69,59,55,55
358,728,43,69,77,43,45
358,35,37,55,49,43,37
358,1357,50,60,58,50,50
358,145,30,62,56,30,30
358,1141,68,72,68,126,126
358,455,31,57,59,33,31
358,1430,46,48,48,46,46
358,932,22,56,56,22,22
358,332,103,111,109,107,103
358,179,36,44,38,36,36
358,617,55,63,63,55,55
358,900,383,383,383,441,441
358,98,72,72,72,96,96
358,1349,82,82,84,102,102
358,1138,48,48,52,52,52
358,1048,275,307,321,275,275
358,28,72,72,72,96,96
358,889,72,72,72,96,96
358,1294,83,83,83,129,129
358,1074,99,121,119,99,99
358,436,46,62,68,48,46
358,994,446,446,446,504,504
358,716,506,512,518,506,506
358,806,383,383,383,441,441
358,1499,128,128,128,186,186
358,317,116,160,164,124,116
358,1346,344,388,374,352,344
358,172,22,48,54,22,22
358,397,659,659,659,717,717
358,192,103,111,123,103,103
358,829,89,89,89,147,147
358,40,30,64,56,38,30
358,178,28,58,66,30,28
358,887,879,941,963,879,879
358,81,55,57,59,55,55
358,336,192,230,236,192,192
358,971,446,446,446,504,504
358,158,54,66,72,54,54
358,264,659,659,659,717,717
358,27,659,659,659,717,717
358,76,77,105,111,77,77
358,225,48,64,62,48,48
358,837,31,65,65,31,31
358,153,38,60,56,38,64
358,1225,41,59,63,41,41
358,279,61,65,65,61,61
358,11,32,54,54,32,32
358,681,252,306,292,252,252
358,576,383,383,383,441,441
358,517,30,62,56,30,30
358,302,50,50,62,64,64
358,1165,24,64,56,36,24
358,1248,89,89,89,147,147
358,635,446,446,446,504,504
358,1183,258,334,336,258,258
358,91,73,75,73,77,75
358,1146,108,108,108,166,166
358,1497,42,64,66,46,42
358,916,82,118,112,82,88
358,722,38,62,58,38,38
358,880,89,89,89,147,147
358,682,38,60,62,38,50
358,260,25,55,63,29,25
358,278,121,161,159,121,121
358,1389,42,46,44,42,42
358,117,63,87,81,63,63
358,61,54,64,54,58,58
358,793,38,64,60,38,38
358,709,446,446,446,504,504
358,587,20,56,54,20,20
358,51,46,46,62,68,56
358,1290,83,129,127,83,83
358,432,58,90,88,58,58
358,961,38,50,46,38,38
358,294,46,56,54,46,46
358,111,97,97,111,97,97
358,55,56,90,88,58,56
358,1113,83,83,83,129,129
358,685,554,610,612,554,554
358,348,47,55,47,61,61
358,21,73,101,101,87,73
358,53,150,186,196,152,150
358,842,61,65,61,61,61
358,60,161,167,181,161,161
358,340,659,659,659,717,717
358,371,23,63,61,23,23
358,1363,26,56,46,26,30
358,1258,344,388,374,352,344
358,257,128,128,128,186,186
358,119,185,191,185,219,223
358,1123,108,108,108,166,166
358,693,129,165,173,129,129
358,1281,119,153,157,119,119
358,723,51,53,67,51,51
358,579,50,50,54,52,52
358,946,827,863,887,827,827
358,37,40,44,48,40,40
358,469,137,175,175,137,137
358,1327,18,52,48,18,18
358,367,45,63,79,45,63
358,292,171,171,171,229,229
358,745,83,83,83,129,129
358,753,61,91,85,65,61
358,1061,193,249,247,193,193
358,924,446,446,446,504,504
358,181,51,51,53,59,59
358,173,182,234,216,182,182
358,613,66,74,92,66,66
358,1427,70,118,114,74,70
358,1464,77,105,109,77,77
358,1340,40,60,54,40,40
358,661,41,71,69,41,45
358,748,119,119,129,127,127
358,198,32,50,70,32,32
358,227,22,48,54,22,22
358,537,252,306,292,252,252
358,290,37,67,71,37,37
358,69,76,98,96,76,76
358,654,960,1030,1024,960,960
358,429,76,76,76,144,144
358,951,37,69,63,39,37
358,1375,110,156,154,126,110
358,464,24,42,54,24,24
358,453,75,105,109,75,75
358,610,28,64,60,28,38
358,1139,40,52,50,40,40
358,1080,54,86,90,54,80
358,165,39,57,59,39,39
358,13,37,59,77,37,37
358,775,383,383,383,441,441
358,1331,47,51,47,57,57
358,26,659,659,659,717,717
358,356,160,204,210,160,160
358,414,45,65,71,45,57
358,330,95,135,133,95,95
358,65,79,105,115,79,79
358,905,500,564,554,500,500
358,241,292,370,372,296,292
358,958,51,75,83,51,51
358,470,704,724,728,704,704
358,1370,89,89,89,147,147
358,815,72,72,72,96,96
358,1209,288,342,334,288,290
358,592,111,139,145,111,111
358,68,138,166,174,138,138
358,1086,50,58,62,50,50
358,1472,95,135,141,95,95
358,1237,46,48,48,46,46
358,571,26,52,54,26,26
358,1079,49,61,61,49,49
358,506,50,50,50,52,52
358,651,21,57,57,21,21
358,97,35,53,51,35,35
358,886,41,67,61,41,41
358,239,194,208,216,194,198
358,662,41,47,45,43,41
358,1358,128,128,128,186,186
358,744,89,89,89,147,147
358,1208,50,60,58,50,50
358,774,31,67,63,31,31
358,1096,47,89,91,47,47
358,699,83,83,83,129,129
358,1383,128,128,128,186,186
358,1288,39,39,63,63,49
358,527,446,446,446,504,504
358,94,659,659,659,717,717
358,144,40,40,64,50,50
358,271,109,115,117,109,109
358,477,33,55,55,41,33
358,493,50,56,78,54,50
358,268,204,246,248,204,204
358,1272,83,83,83,129,129
358,186,65,93,99,65,65
358,735,827,863,879,827,827
358,382,32,56,52,32,44
358,341,128,128,128,186,186
358,762,21,61,59,21,21
358,1473,21,45,45,21,21
358,629,32,64,56,32,32
358,1278,34,68,58,34,34
358,187,50,64,64,50,50
358,703,39,41,45,39,39
358,442,688,718,718,688,688
358,36,43,45,69,51,43
358,1037,338,388,394,338,338
358,743,383,383,383,441,441
358,1022,189,207,213,189,189
358,485,33,57,57,33,33
358,232,122,122,126,140,140
358,1193,83,83,83,129,129
358,707,83,83,83,129,129
358,236,27,39,27,39,39
358,416,42,42,52,44,54
358,664,72,86,94,72,72
358,287,61,65,65,61,61
358,1465,54,64,54,58,58
358,342,128,128,128,186,186
358,370,37,47,51,37,47
358,963,89,89,89,147,147
358,1372,352,394,378,352,352
358,738,17,57,55,39,17
358,509,446,446,446,504,504
358,80,38,64,62,38,38
358,266,41,47,45,43,41
358,274,50,66,62,50,50
358,468,62,80,78,62,62
358,67,42,66,58,42,42
358,115,31,59,65,31,31
358,671,43,61,69,45,43
358,1111,83,83,83,129,129
358,131,61,65,65,61,61
358,746,30,44,54,38,30
358,1224,741,833,843,741,741
358,1038,517,605,617,517,517
358,577,446,446,446,504,504
358,599,392,392,392,424,424
358,84,51,81,99,51,51
358,9,47,59,59,47,47
358,269,79,85,99,79,79
358,228,33,51,49,37,33
358,328,40,58,66,52,40
358,550,47,67,65,47,47
358,561,72,72,72,96,96
358,1484,68,72,68,126,126
358,1001,260,336,304,264,260
358,660,38,60,50,38,38
358,1218,46,48,48,46,46
358,990,94,116,126,94,94
358,679,414,414,414,472,472
358,1276,89,89,89,147,147
358,1456,77,109,115,77,77
358,38,89,131,125,89,89
358,1309,17,49,57,43,17
358,163,32,60,56,32,70
358,193,137,137,145,139,139
358,1350,89,89,89,147,147
358,199,126,162,168,126,126
358,1246,128,128,128,186,186
358,937,83,83,83,129,129
358,402,21,51,55,35,21
364,956,32,32,32,32,32
364,1013,0,0,0,0,0
364,1109,57,57,57,57,57
364,272,139,151,151,139,139
364,1420,78,78,78,78,78
364,1249,212,308,292,212,212
364,899,33,33,33,33,33
364,1361,98,98,98,98,98
364,162,123,123,123,127,127
364,643,90,90,90,90,90
364,920,756,868,840,756,756
364,991,548,688,674,548,548
364,942,76,76,78,76,76
364,78,88,88,88,88,88
364,327,97,97,97,97,97
364,1492,107,107,107,117,117
364,1313,504,706,690,504,504
364,54,73,73,73,73,73
364,1413,82,82,82,86,84
364,717,87,87,87,87,87
364,1066,89,89,89,105,105
364,563,18,18,18,18,18
364,169,121,121,121,121,121
364,1202,0,0,0,0,0
364,62,96,96,96,96,96
364,1178,87,87,87,87,87
364,666,1403,1587,1593,1403,1403
364,686,93,93,93,93,93
364,904,85,85,85,85,85
364,1042,48,48,48,48,48
364,1345,37,37,37,37,37
364,1131,57,57,57,57,57
364,855,33,33,33,33,33
364,243,92,100,100,92,92
364,1227,196,202,198,196,196
364,630,92,92,92,92,92
364,1180,77,77,77,77,77
364,742,173,175,183,173,173
364,1321,96,96,96,96,96
364,1207,94,94,94,94,94
364,378,161,161,161,161,161
364,298,157,173,173,157,157
364,1148,128,128,128,128,128
364,170,209,227,209,217,217
364,137,95,107,107,95,95
364,827,756,868,840,756,756
364,1439,161,179,179,161,161
364,1270,191,207,207,199,191
364,535,95,95,95,95,95
364,943,18,18,18,18,18
364,286,86,86,86,86,86
364,1149,105,119,119,105,105
364,1002,92,94,92,92,92
364,149,85,85,85,85,85
364,941,299,427,391,299,299
364,1039,65,65,65,65,65
364,939,82,82,82,82,82
364,1108,78,78,78,78,80
364,710,0,0,0,0,0
364,415,160,160,164,178,178
364,673,89,89,89,93,89
364,258,90,90,90,90,90
364,1269,326,392,400,326,326
364,497,64,64,64,64,64
364,1017,57,57,57,57,57
364,189,100,100,100,100,100
364,860,18,18,18,18,18
364,609,120,128,126,120,120
364,159,92,110,114,92,92
364,603,343,343,343,343,343
364,281,57,57,57,57,57
364,862,117,117,117,135,129
364,893,92,92,92,92,92
364,109,60,60,60,60,60
364,1161,57,57,57,57,57
364,112,146,158,162,146,146
364,358,83,83,83,83,83
364,874,520,652,662,520,520
364,256,74,74,74,74,74
364,339,89,89,89,89,89
364,45,103,105,105,103,103
364,721,85,85,85,85,85
364,1056,82,82,82,82,82
364,1388,72,72,72,72,72
364,72,86,86,86,86,86
364,683,91,91,91,91,91
364,1145,64,64,64,64,64
364,1400,113,113,113,113,113
364,408,92,110,114,92,92
364,1344,73,73,73,73,73
364,333,128,130,128,130,130
364,196,94,100,100,94,94
364,982,146,162,168,146,146
364,433,88,88,88,92,88
364,1181,37,37,37,37,37
364,25,111,113,115,111,111
364,391,70,70,70,70,70
364,1166,57,57,57,57,57
364,1083,67,67,67,67,67
364,953,85,85,85,85,85
364,1068,0,0,0,0,0
364,882,18,18,18,18,18
364,15,90,90,90,90,90
364,1015,61,61,61,61,61
364,138,107,107,107,111,111
364,508,375,375,375,375,375
364,322,93,93,93,93,93
364,441,92,92,92,92,92
364,1230,116,116,116,116,116
364,48,94,94,94,94,94
364,128,96,96,96,98,96
364,43,100,100,100,100,100
364,75,167,167,167,167,167
364,858,113,131,133,113,119
364,1319,54,54,54,54,54
364,680,33,33,33,33,33
364,240,43,43,43,43,43
364,364,0,0,0,0,0
364,375,93,93,93,93,93
364,282,57,57,57,57,57
364,1043,37,37,37,37,37
364,626,104,104,104,110,122
364,1387,105,119,119,105,105
364,1190,18,18,18,18,18
364,588,100,100,100,100,100
364,894,78,78,78,78,78
364,164,98,98,98,98,98
364,315,57,57,57,57,57
364,639,117,117,117,121,121
364,1059,60,60,60,60,60
364,1426,131,131,131,147,147
364,1283,74,74,74,74,74
364,226,100,100,100,100,100
364,368,101,101,101,101,101
364,554,80,80,80,80,80
364,730,91,91,91,99,95
364,344,0,0,0,0,0
364,460,82,82,82,82,82
364,568,80,80,80,80,80
364,633,32,32,32,32,32
364,1144,66,66,66,66,66
364,728,110,116,116,114,110
364,35,94,94,94,94,94
364,1357,73,73,73,73,73
364,145,91,91,91,91,91
364,1141,41,41,41,41,41
364,455,98,98,98,98,98
364,1430,61,61,61,61,61
364,932,97,97,97,97,97
364,332,148,148,148,184,172
364,179,63,63,63,63,63
364,617,68,68,68,68,68
364,900,312,312,312,312,312
364,98,33,33,33,33,33
364,1349,53,53,53,55,55
364,1138,85,85,85,85,85
364,1048,204,284,284,204,204
364,28,33,33,33,33,33
364,889,33,33,33,33,33
364,1294,0,0,0,0,0
364,1074,110,128,126,110,110
364,436,97,97,97,101,97
364,994,375,375,375,375,375
364,716,403,403,403,403,403
364,806,312,312,312,312,312
364,1499,57,57,57,57,57
364,317,83,87,87,83,83
364,1346,273,321,321,273,273
364,172,75,75,75,75,75
364,397,588,588,588,588,588
364,192,162,164,162,172,172
364,829,18,18,18,18,18
364,40,95,95,95,95,95
364,178,95,95,95,95,95
364,887,808,904,920,808,808
364,81,70,70,70,70,70
364,336,111,111,111,111,111
364,971,375,375,375,375,375
364,158,117,117,117,123,123
364,264,588,588,588,588,588
364,27,588,588,588,588,588
364,76,74,74,74,74,74
364,225,73,73,73,75,75
364,837,98,98,98,98,98
364,153,73,73,73,73,73
