g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
858,874,633,637,633,695,659
858,256,117,117,129,171,171
858,72,119,119,119,143,143
858,1400,84,120,110,84,84
858,408,151,159,151,195,167
858,333,21,73,75,21,21
858,196,89,105,95,89,91
858,982,113,175,173,121,113
858,433,95,95,113,121,101
858,25,40,84,84,40,46
858,1166,158,158,160,260,260
858,138,44,74,86,44,44
858,508,418,418,418,578,578
858,1230,83,83,109,105,91
858,48,113,115,123,113,113
858,43,179,179,179,303,303
858,75,172,218,218,180,172
858,858,0,0,52,0,0
858,1319,155,155,157,229,229
858,240,132,134,132,170,170
858,282,158,158,160,260,260
858,626,51,55,65,65,51
858,1387,102,136,126,102,102
858,315,158,158,160,260,260
858,639,32,72,72,44,32
858,1426,82,120,102,88,82
858,1283,115,115,129,171,171
858,226,179,179,179,303,303
858,368,138,138,154,214,214
858,460,129,129,137,145,135
858,633,129,129,133,219,219
858,728,39,75,73,39,39
858,455,43,75,71,51,43
858,332,85,93,95,85,87
858,900,355,355,355,515,515
858,1048,285,289,285,379,379
858,1074,129,129,131,179,179
858,436,52,74,74,52,52
858,994,418,418,418,578,578
858,716,496,522,506,496,496
858,806,355,355,355,515,515
858,1499,158,158,160,260,260
858,317,112,142,142,118,112
858,1346,362,366,362,412,412
858,397,631,631,631,791,791
858,192,63,111,109,63,63
858,887,875,933,951,955,875
858,336,212,212,212,286,286
858,971,418,418,418,578,578
858,158,28,76,82,28,28
858,264,631,631,631,791,791
858,27,631,631,631,791,791
858,76,125,125,129,171,171
858,1225,45,77,79,45,45
858,681,262,262,274,356,356
858,576,355,355,355,515,515
858,635,418,418,418,578,578
858,1183,224,298,304,224,224
858,91,73,73,75,89,89
858,1497,62,66,62,76,92
858,916,60,96,100,60,60
858,278,87,127,131,87,87
858,117,37,79,81,43,37
858,793,38,84,88,38,42
858,709,418,418,418,578,578
858,1290,83,151,143,83,83
858,432,34,72,86,46,34
858,111,73,105,95,73,73
858,55,52,64,90,52,66
858,685,594,600,594,658,658
858,21,47,99,109,47,47
858,53,122,188,182,128,122
858,60,119,163,171,141,119
858,340,631,631,631,791,791
858,1258,362,366,362,412,412
858,257,158,158,160,260,260
858,119,169,169,169,253,261
858,693,145,159,145,233,233
858,1281,145,145,159,223,223
858,723,55,55,59,69,75
858,946,861,861,861,931,931
858,469,163,165,163,231,231
858,367,53,65,59,53,53
858,292,179,179,179,303,303
858,753,33,79,85,33,39
858,1061,173,249,241,185,173
858,924,418,418,418,578,578
858,173,190,190,196,276,276
858,613,28,58,70,28,28
858,1427,60,112,108,60,60
858,1464,127,127,129,171,171
858,1340,84,84,86,96,96
858,661,49,83,83,49,49
858,748,109,109,119,139,145
858,198,86,96,90,86,86
858,537,262,262,274,356,356
858,290,41,87,89,41,41
858,69,50,84,82,50,50
858,654,1006,1026,1006,1064,1064
858,951,51,77,79,51,51
858,1375,94,152,160,94,102
858,453,125,125,131,179,179
858,610,48,80,66,48,48
858,1080,96,114,96,116,122
858,13,45,79,83,45,45
858,775,355,355,355,515,515
858,26,631,631,631,791,791
858,356,140,188,200,140,140
858,414,59,61,63,59,59
858,330,111,141,135,121,111
858,65,63,81,81,63,63
858,905,528,544,528,604,604
858,241,252,360,350,260,252
858,958,39,91,91,39,39
858,470,706,706,706,798,798
858,1209,316,322,316,334,334
858,592,63,139,141,63,65
858,68,136,136,166,232,232
858,1472,59,133,133,61,59
858,886,39,91,95,39,39
858,239,160,190,186,160,160
858,1358,158,158,160,260,260
858,1096,75,101,109,75,75
858,1383,158,158,160,260,260
858,527,418,418,418,578,578
858,94,631,631,631,791,791
858,271,81,115,105,81,81
858,493,32,76,78,32,32
858,268,178,230,242,178,178
858,186,107,115,115,107,107
858,735,855,865,855,931,931
858,341,158,158,160,260,260
858,442,684,684,686,784,784
858,36,47,65,65,47,47
858,1037,338,384,390,338,338
858,743,355,355,355,515,515
858,1022,201,201,203,293,293
858,232,116,124,116,156,156
858,664,70,88,90,70,70
858,342,158,158,160,260,260
858,1372,362,362,366,412,412
858,509,418,418,418,578,578
858,274,38,76,76,40,38
858,468,110,110,120,152,152
858,671,43,71,65,53,43
858,1224,715,837,847,725,715
858,1038,493,591,605,493,493
858,577,418,418,418,578,578
858,599,364,364,364,518,518
858,84,95,95,113,121,101
858,9,33,77,81,33,33
858,269,45,79,83,45,45
858,328,52,78,60,52,52
858,1001,262,296,280,262,262
858,990,68,126,120,68,68
858,679,386,386,386,546,546
858,1456,79,83,109,79,79
858,38,43,107,105,43,43
858,193,111,123,139,111,111
858,199,86,162,162,94,86
858,1246,158,158,160,260,260
1319,956,22,22,22,22,22
1319,1109,63,63,63,75,75
1319,272,143,163,167,143,147
1319,1420,44,44,44,56,56
1319,1249,230,272,256,230,230
1319,162,145,145,149,159,159
1319,920,704,826,816,704,704
1319,991,496,628,666,496,496
1319,1492,99,143,127,101,99
1319,1313,452,656,666,452,452
1319,717,113,113,113,141,119
1319,1066,115,133,157,117,115
1319,169,93,93,93,147,117
1319,1178,47,57,53,47,47
1319,666,1351,1569,1567,1351,1351
1319,1131,63,63,63,75,75
1319,243,120,142,154,120,120
1319,1227,190,238,230,190,190
1319,630,144,154,162,144,144
1319,742,177,191,195,177,183
1319,1321,116,120,116,124,124
1319,378,135,169,167,135,135
1319,298,151,165,163,151,151
1319,1148,130,158,150,130,130
1319,170,215,249,249,215,215
1319,137,119,141,143,119,119
1319,827,704,826,816,704,704
1319,1439,167,187,173,167,167
1319,1270,191,197,211,191,191
1319,1149,121,121,129,151,151
1319,1002,130,158,156,136,130
1319,941,247,363,369,247,247
1319,1039,105,125,117,105,105
1319,415,162,192,192,180,162
1319,1269,302,362,368,302,302
1319,497,76,82,82,76,76
1319,1017,63,63,63,75,75
1319,189,88,88,88,118,118
1319,609,140,164,158,140,140
1319,159,54,106,104,54,54
1319,603,289,289,289,361,361
1319,281,63,63,63,75,75
1319,862,139,161,169,143,139
1319,893,136,164,166,138,136
1319,1161,63,63,63,75,75
1319,112,166,192,188,166,166
1319,874,466,642,634,468,466
1319,256,88,88,90,90,90
1319,72,112,114,112,142,142
1319,1400,107,127,107,107,107
1319,408,54,106,104,54,54
1319,333,140,162,158,142,140
1319,196,120,152,152,120,120
1319,982,156,176,178,156,156
1319,433,96,96,96,98,96
1319,25,145,149,165,145,145
1319,1166,63,63,63,75,75
1319,138,137,151,163,137,137
1319,508,321,321,321,393,393
1319,1230,96,106,106,96,110
1319,48,110,110,110,126,126
1319,43,88,88,88,118,118
1319,75,155,165,163,155,155
1319,858,125,155,157,125,135
1319,1319,0,0,0,0,0
1319,240,67,67,67,67,67
1319,282,63,63,63,75,75
1319,626,124,146,142,124,124
1319,1387,121,121,129,151,151
1319,315,63,63,63,75,75
1319,639,129,157,151,129,129
1319,1426,139,167,151,139,139
1319,1283,76,90,90,76,76
1319,226,88,88,88,118,118
1319,368,85,85,85,117,117
1319,460,70,70,72,80,80
1319,633,22,22,22,22,22
1319,728,136,146,160,136,136
1319,455,136,160,172,136,148
1319,332,188,190,188,200,196
1319,900,258,258,258,330,330
1319,1048,152,252,248,152,152
1319,1074,124,132,124,138,138
1319,436,129,163,163,139,129
1319,994,321,321,321,393,393
1319,716,349,349,349,371,371
1319,806,258,258,258,330,330
1319,1499,63,63,63,75,75
1319,317,77,79,79,77,77
1319,1346,279,319,283,279,279
1319,397,534,534,534,606,606
1319,192,176,176,196,178,178
1319,887,756,878,882,756,756
1319,336,59,59,59,59,59
1319,971,321,321,321,393,393
1319,158,119,129,143,119,119
1319,264,534,534,534,606,606
1319,27,534,534,534,606,606
1319,76,76,88,90,76,76
1319,1225,138,166,164,138,138
1319,681,129,263,255,129,129
1319,576,258,258,258,330,330
1319,635,321,321,321,393,393
1319,1183,143,173,177,163,143
1319,91,92,92,100,92,92
1319,1497,129,165,161,129,137
1319,916,165,189,177,167,165
1319,278,174,198,198,184,174
1319,117,150,164,168,150,150
1319,793,147,165,165,149,147
1319,709,321,321,321,393,393
1319,1290,132,152,152,150,132
1319,432,137,157,161,137,137
1319,111,148,162,164,148,148
1319,55,115,137,149,115,115
1319,685,431,471,469,431,451
1319,21,88,106,94,108,88
1319,53,109,133,129,109,109
1319,60,108,130,108,132,132
1319,340,534,534,534,606,606
1319,1258,279,319,283,279,279
1319,257,63,63,63,75,75
1319,119,50,50,50,62,62
1319,693,34,34,34,56,56
1319,1281,40,40,42,62,62
1319,723,124,142,154,140,124
1319,946,704,826,828,704,704
1319,469,136,170,172,136,136
1319,367,142,156,148,142,142
1319,292,88,88,88,118,118
1319,753,140,156,154,140,140
1319,1061,150,192,184,152,150
1319,924,321,321,321,393,393
1319,173,49,49,69,49,49
1319,613,127,159,147,153,127
1319,1427,125,161,161,125,125
1319,1464,76,88,90,76,76
1319,1340,123,151,155,123,123
1319,661,126,140,160,146,126
1319,748,66,86,70,92,66
1319,198,125,153,157,127,125
1319,537,129,263,255,129,129
1319,290,140,164,170,148,140
1319,69,135,163,167,135,135
1319,654,837,1029,1021,837,837
1319,951,134,164,166,134,134
1319,1375,127,143,127,137,137
1319,453,84,88,88,84,84
1319,610,147,161,159,147,147
1319,1080,111,113,111,119,119
1319,13,140,140,160,140,140
1319,775,258,258,258,330,330
1319,26,534,534,534,606,606
1319,356,159,183,181,165,159
1319,414,126,156,136,126,126
1319,330,86,86,86,118,118
1319,65,140,156,160,140,140
1319,905,377,391,391,377,377
1319,241,249,313,303,249,255
1319,958,134,162,164,134,134
1319,470,571,601,601,571,571
1319,1209,161,311,297,161,161
1319,592,178,212,210,178,178
1319,68,89,89,89,107,107
1319,1472,156,182,190,156,164
1319,886,140,158,162,140,140
1319,239,177,197,177,181,181
1319,1358,63,63,63,75,75
1319,1096,110,164,164,112,110
1319,1383,63,63,63,75,75
1319,527,321,321,321,393,393
1319,94,534,534,534,606,606
1319,271,100,146,136,100,100
1319,493,129,159,153,129,135
1319,268,161,217,213,161,161
1319,186,94,94,94,142,114
1319,735,704,826,816,704,704
1319,341,63,63,63,75,75
1319,442,555,555,555,587,587
1319,36,124,152,154,150,124
1319,1037,203,375,339,203,231
1319,743,258,258,258,330,330
1319,1022,66,76,66,136,94
1319,232,49,49,51,71,71
1319,664,115,133,133,115,115
1319,342,63,63,63,75,75
1319,1372,249,351,301,249,249
1319,509,321,321,321,393,393
1319,274,133,161,159,133,133
1319,468,103,103,103,111,111
1319,671,144,162,166,144,144
1319,1224,630,832,826,632,630
1319,1038,412,602,600,412,412
1319,577,321,321,321,393,393
1319,599,267,267,267,327,327
1319,84,96,96,96,98,96
1319,9,142,152,162,142,142
1319,269,144,168,166,144,144
1319,328,141,163,161,141,141
1319,1001,191,195,199,191,191
1319,990,157,195,187,157,157
1319,679,289,289,289,361,361
1319,1456,82,82,84,126,126
1319,38,140,182,184,140,140
1319,193,78,106,78,106,106
1319,199,187,227,219,187,187
1319,1246,63,63,63,75,75
240,956,45,45,45,69,85
240,1109,58,58,58,90,90
240,272,128,140,142,130,128
240,1420,95,95,95,169,169
240,1249,225,305,295,225,225
240,162,118,122,122,118,118
240,920,769,853,839,769,769
240,991,629,679,671,637,629
240,1492,96,106,108,96,106
240,1313,557,701,699,557,557
240,717,88,88,88,94,94
240,1066,78,92,98,78,78
240,169,110,164,182,110,110
240,1178,104,104,104,186,186
240,666,1428,1578,1600,1428,1428
240,1131,58,58,58,90,90
240,243,79,105,111,79,79
240,1227,181,199,193,181,181
240,630,89,91,113,91,89
240,742,152,172,172,152,152
240,1321,83,105,83,89,89
240,378,172,172,176,182,182
240,298,140,180,178,140,140
240,1148,113,131,131,113,113
240,170,198,224,216,198,198
240,137,80,110,112,84,80
240,827,769,853,839,769,769
240,1439,172,176,172,182,182
240,1270,184,206,212,184,184
240,1149,106,108,120,106,112
240,1002,77,95,91,77,77
240,941,356,456,474,356,356
240,1039,50,92,86,50,58
240,415,143,151,153,161,143
240,1269,363,447,463,367,363
240,497,45,45,45,59,59
240,1017,58,58,58,90,90
240,189,101,101,101,133,133
240,609,103,115,123,103,103
240,159,71,71,87,105,105
240,603,344,344,344,376,376
240,281,58,58,58,90,90
240,862,112,130,120,122,112
240,893,71,95,97,71,71
240,1161,58,58,58,90,90
240,112,133,155,153,133,133
240,874,549,659,661,551,549
240,256,45,45,45,165,165
240,72,69,69,89,93,93
240,1400,98,118,112,98,98
240,408,71,71,87,105,105
240,333,109,133,127,109,109
240,196,75,91,97,75,79
240,982,137,169,175,137,137
240,433,83,87,85,83,83
240,25,96,114,112,96,96
240,1166,58,58,58,90,90
240,138,94,110,114,94,94
240,508,376,376,376,408,408
240,1230,109,117,117,109,109
240,48,79,95,95,79,83
240,43,101,101,101,133,133
240,75,150,152,150,192,192
240,858,110,134,132,110,110
240,1319,67,67,67,97,149
240,240,0,0,8,0,0
240,282,58,58,58,90,90
240,626,89,111,113,89,107
240,1387,106,108,120,106,112
240,315,58,58,58,90,90
240,639,98,118,120,98,98
240,1426,118,138,128,124,118
240,1283,45,45,45,87,93
240,226,101,101,101,133,133
240,368,80,80,80,100,100
240,460,83,85,83,95,95
240,633,45,45,45,117,117
240,728,95,103,117,95,95
240,455,77,103,95,79,77
240,332,141,157,141,173,157
240,900,313,313,313,345,345
240,1048,217,277,271,217,217
240,1074,103,111,125,103,105
240,436,78,102,118,78,92
240,994,376,376,376,408,408
240,716,416,422,416,460,460
240,806,313,313,313,345,345
240,1499,58,58,58,90,90
240,317,92,96,92,106,106
240,1346,274,362,364,274,274
240,397,589,589,589,621,621
240,192,147,165,157,147,147
240,887,879,933,947,879,879
240,336,152,160,152,208,208
240,971,376,376,376,408,408
240,158,94,114,126,94,94
240,264,589,589,589,621,621
240,27,589,589,589,621,621
240,76,45,45,45,93,93
240,1225,85,115,105,85,85
240,681,202,274,270,202,202
240,576,313,313,313,345,345
240,635,376,376,376,408,408
240,1183,206,208,206,300,300
240,91,73,101,99,73,73
240,1497,84,100,102,84,84
240,916,140,160,156,140,140
240,278,165,179,175,169,165
240,117,117,129,123,117,117
240,793,94,104,116,94,94
240,709,376,376,376,408,408
240,1290,135,141,151,143,135
240,432,112,132,118,112,112
240,111,119,119,125,131,123
240,55,108,128,108,112,112
240,685,508,582,598,508,508
240,21,79,93,87,117,79
240,53,106,116,112,106,126
240,60,107,107,109,135,135
240,340,589,589,589,621,621
240,1258,274,362,364,274,274
240,257,58,58,58,90,90
240,119,101,101,101,181,181
240,693,87,99,87,111,111
240,1281,71,97,91,101,71
240,723,79,99,109,79,79
240,946,769,853,851,769,769
240,469,105,167,179,105,105
240,367,103,123,125,103,105
240,292,101,101,101,133,133
240,753,115,129,131,115,115
240,1061,179,201,203,193,179
240,924,376,376,376,408,408
240,173,114,114,118,270,270
240,613,104,122,124,114,104
240,1427,116,122,124,118,116
240,1464,45,45,45,93,93
240,1340,70,92,96,70,70
240,661,95,119,119,95,95
240,748,69,69,69,79,95
240,198,78,100,92,78,78
240,537,202,274,270,202,202
240,290,81,107,95,81,81
240,69,110,132,110,110,112
240,654,890,1032,1028,890,890
240,951,85,99,111,91,85
240,1375,132,136,138,132,132
240,453,45,45,45,45,45
240,610,88,98,100,88,88
240,1080,76,90,82,76,110
240,13,91,111,115,91,91
240,775,313,313,313,345,345
240,26,589,589,589,621,621
240,356,162,188,184,162,162
240,414,89,111,111,89,89
240,330,113,125,131,113,127
240,65,121,141,133,121,121
240,905,512,572,572,512,512
240,241,248,358,322,248,248
240,958,99,117,103,99,99
240,470,640,640,640,660,676
240,1209,242,322,342,246,242
240,592,157,185,183,157,157
240,68,106,106,106,154,154
240,1472,139,153,153,139,139
240,886,95,107,113,95,97
240,239,166,188,194,166,166
240,1358,58,58,58,90,90
240,1096,101,111,105,101,101
240,1383,58,58,58,90,90
240,527,376,376,376,408,408
240,94,589,589,589,621,621
240,271,113,121,123,113,113
240,493,104,122,124,108,104
240,268,196,244,248,196,196
240,186,91,93,91,105,111
240,735,769,853,839,769,769
240,341,58,58,58,90,90
240,442,626,626,626,644,700
240,36,91,99,107,107,91
240,1037,290,366,398,290,290
240,743,313,313,313,345,345
240,1022,119,151,167,119,131
240,232,46,56,46,78,106
240,664,106,110,106,124,106
240,342,58,58,58,90,90
240,1372,274,378,374,274,274
240,509,376,376,376,408,408
240,274,92,124,126,94,92
240,468,60,78,78,60,60
240,671,91,111,117,91,91
240,1224,703,825,851,719,703
240,1038,461,609,625,461,461
240,577,376,376,376,408,408
240,599,322,322,322,374,374
240,84,83,87,85,83,83
240,9,93,109,121,93,93
240,269,127,143,145,127,127
240,328,94,120,120,98,94
240,1001,218,300,292,218,218
240,990,148,168,152,148,148
240,679,344,344,344,376,376
240,1456,97,105,105,97,97
240,38,139,147,143,139,141
240,193,83,83,83,83,111
240,199,182,200,192,182,182
240,1246,58,58,58,90,90
282,956,43,43,43,43,43
282,1109,0,0,0,0,0
282,272,162,168,168,162,162
282,1420,21,21,21,21,21
282,1249,155,177,175,155,155
282,162,142,142,148,154,154
282,920,699,839,811,699,699
282,991,491,587,523,491,491
282,1492,124,124,124,132,132
282,1313,467,559,523,467,467
282,717,90,90,90,90,90
282,1066,122,122,122,126,126
282,169,142,142,142,142,142
282,1178,30,30,30,30,30
282,666,1346,1578,1584,1346,1346
282,1131,0,0,0,0,0
282,243,127,127,127,131,131
282,1227,217,235,227,217,217
282,630,131,131,131,131,131
282,742,204,208,210,204,204
282,1321,123,123,123,123,123
282,378,182,198,192,182,182
282,298,158,158,158,164,164
282,1148,155,155,155,155,155
282,170,242,252,242,250,250
282,137,126,126,126,134,134
282,827,699,839,811,699,699
282,1439,176,186,186,176,176
282,1270,212,222,222,222,212
282,1149,136,138,138,136,136
282,1002,121,121,121,121,121
282,941,302,362,362,302,302
282,1039,104,104,104,104,104
282,415,185,185,185,205,205
282,1269,309,339,327,309,309
282,497,95,95,95,95,95
282,1017,0,0,0,0,0
282,189,43,43,43,43,43
282,609,155,155,155,155,155
282,159,111,123,125,111,111
282,603,286,286,286,286,286
282,281,0,0,0,0,0
282,862,156,156,156,172,156
282,893,125,125,125,125,125
282,1161,0,0,0,0,0
282,112,185,185,187,185,185
282,874,463,497,463,463,463
282,256,95,95,95,95,95
282,72,89,89,89,89,89
282,1400,134,134,134,146,146
282,408,111,123,125,111,111
282,333,157,165,163,157,157
282,196,115,115,115,115,115
282,982,185,189,197,185,185
282,433,113,113,113,113,113
282,25,150,150,152,150,150
282,1166,0,0,0,0,0
282,138,142,142,142,150,150
282,508,318,318,318,318,318
282,1230,133,133,133,133,133
282,48,97,97,97,101,101
282,43,43,43,43,43,43
282,75,188,198,198,188,188
282,858,150,158,160,150,152
282,1319,63,63,63,63,63
282,240,58,58,58,58,58
282,282,0,0,0,0,0
282,626,131,131,131,147,139
282,1387,136,138,138,136,136
282,315,0,0,0,0,0
282,639,140,140,140,148,148
282,1426,156,156,164,172,172
282,1283,95,95,95,95,95
282,226,43,43,43,43,43
282,368,110,110,110,110,110
282,460,115,115,115,117,117
282,633,43,43,43,43,43
282,728,145,149,149,145,145
282,455,125,125,125,125,125
282,332,187,187,187,217,211
