g1.gid,g2.gid,ged,hungarian,vj,beam5
279,592,143,199,203,143
279,457,130,158,164,130
279,527,143,193,203,143
279,575,162,204,210,162
279,71,169,197,203,169
279,224,138,196,202,138
279,18,162,200,206,162
279,194,171,201,205,171
279,552,146,188,198,146
279,472,148,196,188,148
279,233,145,185,185,145
279,504,151,219,213,151
279,408,156,186,178,156
279,45,168,206,206,168
279,294,132,190,198,132
279,87,130,184,190,130
279,235,146,194,194,146
279,27,157,191,199,157
279,192,156,184,182,156
279,349,145,217,213,145
279,246,127,179,179,127
279,134,148,178,178,148
279,502,140,186,192,140
279,407,151,175,175,151
279,97,156,186,188,156
279,296,219,309,303,219
279,557,134,182,194,134
279,218,148,202,202,148
279,500,158,204,196,158
279,88,174,190,194,174
279,199,127,205,199,127
279,501,127,175,183,127
279,411,145,183,191,145
279,283,130,196,194,130
279,221,164,186,186,164
279,288,151,187,193,151
279,121,151,191,193,151
279,521,157,191,191,157
279,273,145,191,197,145
279,147,157,191,193,157
279,382,133,195,201,133
279,73,150,186,206,150
558,25,104,162,168,104
558,438,132,174,182,132
558,252,117,159,167,117
558,24,141,181,179,141
558,267,137,157,153,137
558,315,125,181,169,125
558,350,122,156,160,122
558,15,97,161,155,97
558,348,120,176,170,120
558,67,109,151,157,109
558,415,127,169,171,127
558,442,144,176,182,144
558,167,132,180,174,132
558,395,123,171,173,123
558,365,126,158,154,126
558,317,142,156,160,142
558,302,127,169,165,127
558,149,140,162,168,140
558,377,121,161,167,121
558,253,132,162,152,132
558,537,120,174,162,120
558,81,133,165,165,133
558,266,122,156,158,122
558,279,122,196,194,122
558,558,0,0,162,0
558,105,127,163,165,127
558,300,113,179,165,113
558,176,127,171,181,127
558,406,142,160,160,142
558,109,118,168,158,118
558,230,139,169,165,139
558,554,136,156,148,136
558,401,124,172,174,124
558,43,139,175,177,139
558,388,124,168,162,124
558,489,109,155,155,109
558,184,128,162,178,128
558,347,130,170,164,130
558,301,132,172,180,132
558,536,127,163,179,127
558,589,112,160,166,112
558,564,125,149,169,125
558,107,125,167,169,125
558,289,112,164,166,112
558,509,136,162,174,136
558,292,105,193,185,105
558,513,116,180,180,116
558,526,127,199,193,127
558,428,128,156,146,128
558,295,231,297,295,231
558,545,145,159,161,145
558,116,103,163,157,103
558,291,123,193,187,123
558,490,109,163,157,109
558,448,119,159,159,119
558,84,124,170,164,124
558,1,114,164,164,114
558,245,127,181,173,127
558,594,143,181,187,143
558,519,128,166,170,128
558,112,123,175,177,123
558,101,126,168,170,126
558,316,129,167,167,129
558,381,110,156,154,110
558,538,134,168,178,134
558,313,117,175,179,117
558,31,136,156,172,136
558,215,145,185,177,145
558,531,133,171,169,133
558,44,129,171,175,129
558,452,105,153,145,105
558,524,114,166,162,114
558,123,184,244,244,184
558,304,119,157,167,119
558,520,131,167,165,131
558,241,113,159,163,113
558,270,115,161,155,115
558,180,107,153,153,107
558,74,125,177,169,125
558,42,143,181,179,143
558,309,141,171,179,141
558,26,118,174,172,118
558,570,100,158,162,100
558,297,243,311,309,243
558,572,101,151,163,101
558,546,119,171,153,119
558,22,134,156,174,134
558,86,109,157,159,109
558,41,101,181,183,101
558,174,107,175,183,107
558,308,119,157,167,119
558,118,181,253,251,181
558,578,122,188,196,122
558,287,123,163,159,123
558,514,142,178,176,142
558,223,122,162,156,122
558,305,128,168,168,128
558,598,124,174,186,124
558,284,109,149,159,109
558,182,134,170,170,134
558,168,119,173,171,119
558,544,127,169,171,127
558,143,111,161,157,111
558,113,99,173,177,99
558,533,126,166,170,126
558,14,101,161,159,101
558,540,118,174,170,118
558,286,115,159,171,115
558,93,111,157,161,111
558,276,113,153,153,113
558,126,114,142,154,114
558,243,114,150,156,114
558,102,125,167,177,125
558,459,130,176,172,130
558,547,132,174,168,132
558,414,121,163,163,121
558,177,129,173,179,129
558,62,116,156,160,116
558,227,129,173,177,129
558,226,113,177,161,113
558,444,141,173,169,141
558,282,107,167,169,107
558,553,122,162,166,122
558,574,117,167,167,117
558,306,110,182,172,110
558,516,139,155,155,139
558,193,119,159,159,119
558,492,124,162,160,124
558,495,104,162,164,104
558,195,116,162,176,116
558,530,118,160,166,118
558,327,132,170,180,132
558,595,129,169,173,129
558,390,110,158,164,110
558,146,149,171,175,149
558,103,141,203,205,141
558,46,116,172,176,116
558,355,137,211,213,137
558,493,118,164,168,118
558,234,113,161,165,113
558,430,123,157,155,123
558,293,174,230,232,174
558,98,138,162,158,138
558,404,108,160,156,108
558,91,133,163,167,133
558,439,140,174,186,140
558,13,96,158,162,96
558,310,119,181,179,119
558,599,141,173,177,141
558,275,106,156,148,106
558,379,119,151,157,119
558,169,141,175,173,141
558,569,126,168,160,126
558,89,151,179,181,151
558,392,122,152,172,122
558,203,117,177,179,117
558,30,127,163,171,127
558,542,136,186,174,136
558,204,123,191,195,123
558,222,124,150,160,124
558,325,127,177,179,127
558,269,132,174,156,132
558,228,135,173,171,135
558,271,133,163,165,133
558,63,117,155,163,117
558,333,121,147,161,121
558,21,123,183,173,123
558,171,128,176,174,128
558,560,113,163,161,113
558,108,133,163,175,133
558,523,148,182,190,148
558,443,124,166,160,124
558,496,101,155,159,101
558,231,130,172,170,130
558,99,125,151,159,125
558,418,120,160,150,120
558,517,106,162,162,106
558,290,127,169,165,127
558,424,119,155,149,119
558,494,112,164,164,112
558,272,127,163,165,127
558,303,101,167,169,101
558,178,125,167,175,125
558,534,138,178,176,138
558,307,111,163,165,111
558,247,110,146,154,110
558,90,117,155,157,117
558,23,123,173,167,123
558,200,119,155,163,119
558,571,105,165,157,105
558,485,104,156,164,104
558,591,116,176,178,116
558,92,126,168,170,126
558,17,136,182,172,136
558,16,133,179,187,133
558,242,112,156,162,112
558,541,99,161,151,99
558,37,117,169,161,117
558,461,126,170,174,126
558,412,129,161,159,129
558,10,114,156,162,114
558,434,112,162,150,112
558,357,119,155,153,119
558,299,96,152,166,96
558,512,133,161,161,133
558,503,110,160,166,110
558,597,145,195,187,145
558,68,110,166,164,110
558,573,118,154,162,118
558,185,122,170,176,122
558,427,101,157,163,101
558,47,108,158,156,108
558,277,125,161,163,125
558,585,121,159,161,121
558,274,108,160,154,108
558,85,126,158,162,126
558,499,135,159,163,135
558,148,138,164,158,138
558,191,127,173,171,127
558,559,114,154,154,114
558,371,109,155,157,109
558,117,121,171,173,121
558,139,131,169,163,131
558,366,107,163,161,107
558,563,109,161,149,109
558,278,114,172,170,114
558,187,129,177,175,129
558,532,155,217,215,155
558,173,131,167,173,131
558,465,132,178,176,132
558,580,116,164,162,116
558,198,105,163,165,105
558,72,103,157,161,103
558,158,112,144,154,112
558,189,128,172,172,128
558,20,128,158,156,128
558,94,112,162,164,112
558,196,113,171,173,113
558,8,184,250,248,184
558,522,128,162,172,128
558,33,108,164,168,108
558,551,105,175,171,105
558,484,103,169,175,103
558,378,106,156,158,106
558,593,109,143,151,109
558,268,127,173,167,127
558,413,146,162,178,146
558,52,127,167,171,127
558,539,106,176,174,106
558,380,122,158,160,122
558,535,121,157,167,121
558,320,98,144,148,98
558,583,141,175,179,141
558,498,107,165,167,107
558,36,142,172,152,142
558,95,133,163,163,133
558,179,106,140,142,106
558,285,101,165,171,101
558,596,133,163,173,133
558,409,147,161,161,147
558,250,114,170,166,114
558,183,123,173,179,123
558,326,153,179,177,153
558,346,103,159,153,103
558,400,102,152,158,102
558,543,127,167,165,127
558,104,117,159,157,117
558,48,114,146,158,114
558,32,120,168,174,120
558,511,134,154,164,134
558,209,113,175,185,113
558,197,128,166,170,128
558,491,103,159,163,103
558,312,115,155,165,115
558,49,116,160,160,116
558,181,136,156,170,136
558,497,104,168,162,104
558,600,126,158,154,126
558,592,131,169,177,131
558,457,112,144,146,112
558,527,133,187,187,133
558,575,126,180,186,126
558,71,147,175,177,147
558,224,122,182,186,122
558,18,142,178,172,142
558,194,139,177,181,139
558,552,116,174,168,116
558,472,128,154,170,128
558,233,115,169,157,115
558,504,129,221,203,129
558,408,140,166,162,140
558,45,138,174,180,138
558,294,118,172,184,118
558,87,120,158,170,120
558,235,124,162,166,124
558,27,131,163,173,131
558,192,114,160,168,114
558,349,153,209,201,153
558,246,99,171,163,99
558,134,124,150,156,124
558,502,122,166,166,122
558,407,127,159,159,127
558,97,112,156,166,112
558,296,229,305,297,229
558,557,126,176,166,126
558,218,132,184,182,132
558,500,142,176,180,142
558,88,150,176,178,150
558,199,131,201,197,131
558,501,119,173,177,119
558,411,129,161,159,129
558,283,120,174,164,120
558,221,118,152,156,118
558,288,117,159,153,117
558,121,123,171,167,123
558,521,131,167,173,131
558,273,119,167,173,119
558,147,133,167,163,133
558,382,117,169,173,117
558,73,128,168,170,128
105,25,85,149,143,85
105,438,115,171,165,115
105,252,62,104,110,62
105,24,94,142,152,94
105,267,66,116,114,66
105,315,90,148,158,90
105,350,71,129,129,71
105,15,72,118,112,72
105,348,87,145,147,87
105,67,68,104,104,68
105,415,86,124,126,86
105,442,105,153,163,105
105,167,87,159,155,87
105,395,122,160,166,122
105,365,97,139,141,97
105,317,75,119,115,75
105,302,100,150,152,100
105,149,87,139,133,87
105,377,64,118,120,64
105,253,77,123,121,77
105,537,103,151,147,103
105,81,60,122,122,60
105,266,71,107,115,71
105,279,129,197,185,129
105,558,113,163,165,113
105,105,0,0,120,0
105,300,110,164,164,110
105,176,102,160,166,102
105,406,73,109,117,73
105,109,61,123,123,61
105,230,76,122,112,76
105,554,63,117,111,63
105,401,115,167,159,115
105,43,110,158,160,110
105,388,63,119,123,63
105,489,66,122,112,66
105,184,89,147,147,89
105,347,91,153,147,91
105,301,93,157,155,93
105,536,96,154,148,96
105,589,67,117,115,67
105,564,74,136,138,74
105,107,90,132,132,90
105,289,97,137,131,97
105,509,95,143,141,95
105,292,132,184,176,132
105,513,85,141,155,85
105,526,134,190,198,134
105,428,63,103,113,63
105,295,240,294,294,240
105,545,94,142,134,94
105,116,76,140,146,76
105,291,126,196,190,126
105,490,70,126,130,70
105,448,74,130,128,74
105,84,65,131,121,65
105,1,71,133,139,71
105,245,96,150,144,96
105,594,136,188,192,136
105,519,83,129,131,83
105,112,120,170,160,120
105,101,95,151,149,95
105,316,98,162,152,98
105,381,65,113,103,65
105,538,91,151,147,91
105,313,118,170,168,118
105,31,63,129,139,63
105,215,108,180,172,108
105,531,80,140,142,80
105,44,94,158,162,94
105,452,76,112,102,76
105,524,81,143,135,81
105,123,193,241,241,193
105,304,94,144,142,94
105,520,84,120,134,84
105,241,58,112,116,58
105,270,68,116,114,68
105,180,76,118,116,76
105,74,82,152,152,82
105,42,104,162,150,104
105,309,104,164,148,104
105,26,79,141,135,79
105,570,91,145,149,91
105,297,250,300,298,250
105,572,100,150,146,100
105,546,96,150,144,96
105,22,79,149,155,79
105,86,60,116,124,60
105,41,112,166,158,112
105,174,112,170,166,112
105,308,94,144,142,94
105,118,194,250,242,194
105,578,135,181,189,135
105,287,92,140,138,92
105,514,87,143,139,87
105,223,75,135,133,75
105,305,103,161,157,103
105,598,111,179,181,111
105,284,92,154,150,92
105,182,91,145,139,91
105,168,90,150,146,90
105,544,78,142,146,78
105,143,82,112,116,82
105,113,122,180,174,122
105,533,87,147,145,87
105,14,86,138,140,86
105,540,109,163,165,109
105,286,90,146,146,90
105,93,68,116,118,68
105,276,74,116,112,74
105,126,69,109,101,69
105,243,49,113,115,49
105,102,90,136,144,90
105,459,81,129,133,81
105,547,97,129,141,97
105,414,74,118,134,74
105,177,108,154,152,108
105,62,75,135,127,75
105,227,86,134,138,86
105,226,84,132,118,84
105,444,92,140,128,92
105,282,96,166,158,96
105,553,97,149,157,97
105,574,88,154,150,88
105,306,119,179,173,119
105,516,62,128,132,62
105,193,70,108,118,70
105,492,81,135,143,81
105,495,85,139,149,85
105,195,109,161,153,109
105,530,85,151,139,85
105,327,105,161,169,105
105,595,98,160,160,98
105,390,73,133,145,73
105,146,76,138,138,76
105,103,138,192,196,138
105,46,87,161,155,87
105,355,154,204,206,154
105,493,77,119,131,77
105,234,64,118,130,64
105,430,68,116,108,68
105,293,183,231,225,183
105,98,59,125,119,59
105,404,69,115,117,69
105,91,74,132,130,74
105,439,119,167,173,119
105,13,85,141,139,85
105,310,118,164,166,118
105,599,124,164,162,124
105,275,63,127,115,63
105,379,66,114,104,66
105,169,104,158,154,104
105,569,101,157,145,101
105,89,92,136,152,92
105,392,105,149,161,105
105,203,122,174,180,122
105,30,60,120,124,60
105,542,105,169,169,105
105,204,122,184,192,122
105,222,71,121,115,71
105,325,108,170,170,108
105,269,69,131,123,69
105,228,80,128,134,80
105,271,88,126,128,88
105,63,54,106,120,54
105,333,72,106,120,72
105,21,88,152,160,88
105,171,111,173,165,111
105,560,66,116,128,66
105,108,72,124,124,72
105,523,121,179,183,121
105,443,89,137,135,89
105,496,70,146,134,70
105,231,81,117,125,81
105,99,68,118,110,68
105,418,73,145,133,73
105,517,105,157,161,105
105,290,64,128,130,64
105,424,82,122,126,82
105,494,73,113,109,73
105,272,96,144,136,96
105,303,88,146,138,88
105,178,86,150,156,86
105,534,103,159,157,103
105,307,112,168,160,112
105,247,71,123,115,71
105,90,74,130,112,74
105,23,76,138,144,76
105,200,68,116,120,68
105,571,98,150,148,98
105,485,87,133,131,87
105,591,113,167,169,113
105,92,73,133,129,73
105,17,95,157,157,95
105,16,126,174,172,126
105,242,55,119,123,55
105,541,114,150,152,114
105,37,88,148,136,88
105,461,71,125,127,71
105,412,74,118,118,74
105,10,59,113,113,59
105,434,85,131,133,85
105,357,74,104,122,74
105,299,69,141,137,69
105,512,90,122,120,90
105,503,89,153,145,89
105,597,142,186,192,142
105,68,83,129,133,83
105,573,95,155,147,95
105,185,103,155,159,103
105,427,66,114,112,66
105,47,65,103,111,65
105,277,74,130,120,74
105,585,68,124,116,68
105,274,83,135,133,83
105,85,67,119,119,67
105,499,74,124,132,74
105,148,89,135,137,89
105,191,106,154,168,106
105,559,79,119,123,79
105,371,60,114,110,60
105,117,100,152,160,100
105,139,88,140,130,88
105,366,88,142,136,88
105,563,102,148,152,102
105,278,91,151,149,91
105,187,110,150,158,110
105,532,158,218,208,158
105,173,106,164,162,106
105,465,127,167,173,127
105,580,83,139,131,83
105,198,116,164,152,116
105,72,74,136,140,74
105,158,75,125,121,75
105,189,93,165,159,93
105,20,71,109,119,71
105,94,71,117,127,71
105,196,102,154,164,102
105,8,199,249,247,199
105,522,91,131,143,91
105,33,87,135,139,87
105,551,110,168,180,110
105,484,116,164,172,116
105,378,61,113,115,61
105,593,90,140,140,90
105,268,72,128,126,72
105,413,83,133,133,83
105,52,90,134,140,90
105,539,79,155,161,79
105,380,67,111,117,67
105,535,80,146,148,80
105,320,65,115,119,65
105,583,104,154,146,104
105,498,68,136,136,68
105,36,93,139,139,93
105,95,66,114,116,66
105,179,77,123,125,77
105,285,96,150,160,96
105,596,102,158,152,102
105,409,74,108,124,74
105,250,71,119,119,71
105,183,92,152,156,92
105,326,94,160,158,94
105,346,68,130,130,68
105,400,73,123,123,73
105,543,74,134,142,74
105,104,52,114,104,52
105,48,59,115,109,59
105,32,85,145,133,85
105,511,77,117,133,77
105,209,132,182,166,132
105,197,75,139,137,75
105,491,58,120,132,58
105,312,114,158,152,114
105,49,59,121,113,59
105,181,79,135,139,79
105,497,83,139,147,83
105,600,109,143,147,109
105,592,68,136,128,68
105,457,71,105,99,71
105,527,134,184,186,134
105,575,121,187,179,121
105,71,80,146,146,80
105,224,123,189,183,123
105,18,87,151,149,87
105,194,108,170,170,108
105,552,89,149,147,89
105,472,97,157,165,97
105,233,74,130,126,74
105,504,148,214,210,148
105,408,85,119,119,85
105,45,101,165,161,101
105,294,115,183,173,115
105,87,75,135,135,75
105,235,81,129,117,81
105,27,82,142,130,82
105,192,67,115,117,67
105,349,154,212,210,154
105,246,82,136,138,82
105,134,49,107,103,49
105,502,77,129,121,77
105,407,70,114,112,70
105,97,67,119,123,67
105,296,248,296,288,248
105,557,121,177,173,121
105,218,97,151,167,97
105,500,103,153,157,103
105,88,97,145,149,97
105,199,140,194,192,140
105,501,128,172,170,128
105,411,78,126,130,78
105,283,105,161,155,105
105,221,81,115,109,81
105,288,84,144,142,84
105,121,84,146,142,84
105,521,82,126,132,82
105,273,90,148,144,90
105,147,94,138,142,94
105,382,98,170,162,98
105,73,89,143,147,89
300,25,117,177,169,117
300,438,127,175,177,127
300,252,126,160,162,126
300,24,138,170,174,138
300,267,124,154,166,124
300,315,142,168,174,142
300,350,119,157,165,119
300,15,124,154,158,124
300,348,119,179,171,119
300,67,126,154,156,126
300,415,134,160,158,134
300,442,133,165,167,133
300,167,127,175,173,127
300,395,120,176,168,120
300,365,95,171,159,95
300,317,125,159,157,125
300,302,132,172,170,132
300,149,119,167,167,119
300,377,120,166,162,120
300,253,119,161,161,119
300,537,131,167,163,131
300,81,126,166,162,126
300,266,125,157,159,125
300,279,125,197,197,125
300,558,107,179,165,107
300,105,112,164,164,112
300,300,0,0,164,0
300,176,128,180,174,128
300,406,143,159,153,143
300,109,113,165,159,113
300,230,122,162,168,122
300,554,123,159,159,123
300,401,127,177,167,127
300,43,130,174,168,130
300,388,123,157,149,123
300,489,116,152,152,116
300,184,137,169,177,137
300,347,105,165,157,105
300,301,123,175,169,123
300,536,116,168,172,116
300,589,119,163,167,119
300,564,104,162,156,104
300,107,116,156,148,116
300,289,115,165,167,115
300,509,123,165,183,123
300,292,130,184,184,130
300,513,139,171,173,139
300,526,132,198,194,132
300,428,115,153,151,115
300,295,236,292,300,236
